,OverallPlantYield_bbl_day,OverallPlantEnergyEfficiency_%,TotalRevenue_$,TotalCost_$
2023-11-29 15:00:00,2444.3746937062224,1707.8954189020014,195549.9754964978,67208.37315137425
2023-11-29 16:00:00,2316.666241403207,1728.2079245644172,185333.29931225657,61769.46311989706
2023-11-29 17:00:00,2000.7502063955162,1750.2769225834754,160060.0165116413,54468.44880896394
2023-11-29 18:00:00,2113.2922339447505,1965.777297790251,169063.37871558004,58875.92386403843
2023-11-29 19:00:00,2164.391718817392,1785.1303041736965,173151.33750539133,59581.27988726222
2023-11-29 20:00:00,2303.270298460509,1721.272212183887,184261.62387684072,63462.27547693015
2023-11-29 21:00:00,1827.5531469200596,1883.7947736188419,146204.25175360477,50587.59821171495
2023-11-29 22:00:00,2401.020952902756,1882.662443540341,192081.6762322205,65078.827658786235
2023-11-29 23:00:00,2047.6545713275975,1887.9512162290482,163812.3657062078,56640.36611902484
2023-11-30 00:00:00,2032.5510608415116,1901.2616552762702,162604.08486732093,55748.85862241324
2023-11-30 01:00:00,2050.7942069774354,1943.3852626184305,164063.53655819484,57836.72403582053
2023-11-30 02:00:00,2449.521987435098,1824.884498566911,195961.75899480784,67017.58230544187
2023-11-30 03:00:00,2215.6065732731086,1801.4492218072498,177248.52586184867,60696.924117677445
2023-11-30 04:00:00,2297.38741977634,1600.7060720603167,183790.99358210718,58092.55369162867
2023-11-30 05:00:00,2292.430386201616,1384.6793782435682,183394.43089612928,58748.81477832534
2023-11-30 06:00:00,2315.4370976835835,1919.4004372353415,185234.96781468668,65190.72015478697
2023-11-30 07:00:00,2267.506208930282,1730.4172403689681,181400.49671442254,62144.29609709451
2023-11-30 08:00:00,2013.0191998888145,2161.3012319125037,161041.53599110516,58763.20180902752
2023-11-30 09:00:00,2005.1681733938015,1785.7098520936272,160413.4538715041,54350.38593554802
2023-11-30 10:00:00,2068.354000438973,1762.4677193414395,165468.32003511782,57804.84413154736
2023-11-30 11:00:00,2366.3026569804783,1787.5545019165663,189304.21255843827,62903.2432719817
2023-11-30 12:00:00,2351.503557098269,1738.61411116445,188120.28456786153,65911.06956691999
2023-11-30 13:00:00,2108.815255326826,1646.7721834791416,168705.2204261461,55247.74805175356
2023-11-30 14:00:00,2386.8088420174718,1684.676263264787,190944.70736139774,64760.956668672
2023-11-30 15:00:00,1872.8354169136437,2279.8290895713417,149826.8333530915,55686.098575486125
2023-11-30 16:00:00,2012.2794255967967,1808.6805034557199,160982.35404774375,57075.9683158689
2023-11-30 17:00:00,2178.081452926732,1628.1901890538331,174246.51623413854,57136.240271795
2023-11-30 18:00:00,2384.326329168761,1503.1102631208573,190746.10633350088,61502.71055846961
2023-11-30 19:00:00,2028.597094256482,1851.8093359542863,162287.76754051857,56601.790361866166
2023-11-30 20:00:00,2181.8344279405933,1613.087290929821,174546.75423524747,56342.23032365463
2023-11-30 21:00:00,2278.7995587468804,1581.514156362408,182303.96469975042,59908.19744508566
2023-11-30 22:00:00,2160.6999766744784,2005.953630304894,172855.99813395826,59921.71910959839
2023-11-30 23:00:00,2123.6421851072787,1979.8500597506973,169891.3748085823,61946.05578671844
2023-12-01 00:00:00,1950.709552124798,1890.1006807353156,156056.76416998383,54481.061415765114
2023-12-01 01:00:00,2215.837759477008,1842.0598240310317,177267.02075816065,60751.85137728234
2023-12-01 02:00:00,2583.5876858229058,1683.440996051632,206687.01486583246,67547.82015885723
2023-12-01 03:00:00,2080.2761525708447,1760.9388956588195,166422.09220566758,57917.05075040003
2023-12-01 04:00:00,2290.4059413383493,1527.5114487412804,183232.47530706794,62033.32098236268
2023-12-01 05:00:00,2220.55609492053,1942.0647327181402,177644.4875936424,63228.073413992264
2023-12-01 06:00:00,1954.8144934120105,2206.4764231302443,156385.15947296083,57629.005068671
2023-12-01 07:00:00,2127.4676156697687,1911.951197960369,170197.40925358149,58014.74252918997
2023-12-01 08:00:00,2310.157640457138,1872.7621443204016,184812.61123657104,63395.150071978875
2023-12-01 09:00:00,1994.7843111581087,1923.29207955068,159582.7448926487,56521.837198719906
2023-12-01 10:00:00,2438.1687755323137,1702.146395610464,195053.5020425851,65915.66283233315
2023-12-01 11:00:00,2200.442973990201,1734.3562810441772,176035.43791921608,59907.038119778656
2023-12-01 12:00:00,2506.3733778398446,1775.073019909688,200509.87022718758,68401.30090868085
2023-12-01 13:00:00,2306.547159760232,1749.148220681814,184523.77278081854,63014.169561930874
2023-12-01 14:00:00,2239.833676241611,1968.3554506126382,179186.6940993289,62378.16613085021
2023-12-01 15:00:00,2275.339652524821,1642.2271739180055,182027.17220198567,61032.77525307471
2023-12-01 16:00:00,2238.5031689829575,1785.035591286996,179080.2535186366,61371.2931393788
2023-12-01 17:00:00,2194.9943658455436,2054.0392591636823,175599.54926764348,61220.53199890973
2023-12-01 18:00:00,2081.074772060903,1638.6154771260965,166485.98176487224,56786.904552023945
2023-12-01 19:00:00,2464.8474435262574,1696.5943186998657,197187.7954821006,65746.65580884172
2023-12-01 20:00:00,2066.891844590597,1925.3554413744662,165351.34756724775,58915.94738591972
2023-12-01 21:00:00,2329.439149304267,1702.0540353118545,186355.13194434138,64496.03976041277
2023-12-01 22:00:00,2563.702141445142,1767.3345649234982,205096.17131561134,71038.67711105425
2023-12-01 23:00:00,2417.5962459406583,1599.1661262022571,193407.69967525266,63552.46071912385
2023-12-02 00:00:00,2048.712417395766,1827.574932470209,163896.99339166126,57947.41262646881
2023-12-02 01:00:00,2124.556502216553,1839.3165960865624,169964.52017732424,58481.201300885215
2023-12-02 02:00:00,2530.5857118024755,1845.551998246778,202446.85694419805,69484.83978660623
2023-12-02 03:00:00,2472.207771259803,1732.0560862227326,197776.62170078425,66214.8761461538
2023-12-02 04:00:00,2288.358996300681,1804.5485979767939,183068.7197040545,64139.063442656174
2023-12-02 05:00:00,2015.1602120205348,2052.2645919616775,161212.8169616428,56431.255489854106
2023-12-02 06:00:00,2423.104892837431,1767.6750291071485,193848.3914269945,66046.33765321769
2023-12-02 07:00:00,2053.227438891033,1897.8836209511774,164258.19511128266,56534.09238393318
2023-12-02 08:00:00,2264.9484814019265,1804.9471217070663,181195.87851215413,62785.416129764315
2023-12-02 09:00:00,2270.7375204369973,1790.8114075035467,181659.00163495977,62444.191758136425
2023-12-02 10:00:00,2265.88681503491,1662.3840512167337,181270.9452027928,62730.361518821184
2023-12-02 11:00:00,2396.2433225538953,1558.5311147178684,191699.46580431162,63789.5119204336
2023-12-02 12:00:00,2203.0552493370124,1671.4906873122989,176244.419946961,58444.67085328058
2023-12-02 13:00:00,2083.355294524379,1771.037588231168,166668.42356195033,57556.720172319154
2023-12-02 14:00:00,2090.525808062086,1806.1585241969983,167242.0646449669,54703.04419998364
2023-12-02 15:00:00,2217.94292554785,1781.9573987015892,177435.434043828,60663.43074394252
2023-12-02 16:00:00,2213.9981296937253,1799.2800443547171,177119.85037549803,61033.24666815286
2023-12-02 17:00:00,2207.5938860782376,1924.0178679506996,176607.510886259,60197.081187046286
2023-12-02 18:00:00,2018.0767187976135,2027.244419361628,161446.13750380906,56443.87463329478
2023-12-02 19:00:00,1911.933146186636,1868.609484890249,152954.65169493086,53912.46952342157
2023-12-02 20:00:00,2179.756779113589,1517.0672546708138,174380.5423290871,56512.8142102713
2023-12-02 21:00:00,2343.9907858250504,1673.8783548754998,187519.26286600402,61606.58600835495
2023-12-02 22:00:00,2006.0809363526196,1784.4768185520934,160486.47490820958,54416.18925618145
2023-12-02 23:00:00,2343.3995405545948,1486.4564257684979,187471.96324436757,62664.823657273315
2023-12-03 00:00:00,2257.7486024038526,1941.7004782172405,180619.8881923082,62950.43733009946
2023-12-03 01:00:00,2365.712308344934,1673.7558094768228,189256.98466759472,63576.129574043276
2023-12-03 02:00:00,2362.7603610177825,1794.530522135275,189020.8288814226,65735.88554989683
2023-12-03 03:00:00,2191.9769410550525,1797.252331301129,175358.1552844042,59674.93106952952
2023-12-03 04:00:00,2003.40001421484,1617.9756514721337,160272.0011371872,53431.780815280494
2023-12-03 05:00:00,2276.465838980266,1750.969826469625,182117.2671184213,62649.70420725814
2023-12-03 06:00:00,2366.1327203685833,1657.5148313887098,189290.61762948666,62636.69663513063
2023-12-03 07:00:00,2305.4977891707313,1776.5767211176399,184439.8231336585,59406.16863862349
2023-12-03 08:00:00,2446.4155647203734,1484.202123836049,195713.24517762987,60630.331544872
2023-12-03 09:00:00,2092.9083147270403,1938.1801076119575,167432.6651781632,58768.98077007045
2023-12-03 10:00:00,2237.451706146955,1881.2500096439003,178996.13649175642,62201.80579122981
2023-12-03 11:00:00,2391.9646664542756,1886.9983078066716,191357.17331634206,65830.18167688738
2023-12-03 12:00:00,2253.296837304625,1612.023832459241,180263.74698437,59566.44122766401
2023-12-03 13:00:00,2317.989453406528,1862.8793649213019,185439.15627252223,63586.79837900499
2023-12-03 14:00:00,2322.191697324091,1687.0822600807087,185775.33578592728,60660.4303263298
2023-12-03 15:00:00,2110.678427666931,1865.1054363624996,168854.27421335448,58777.473737318796
2023-12-03 16:00:00,2117.7157707734773,1729.3637923109102,169417.26166187818,56167.011697364054
2023-12-03 17:00:00,2095.9000631159442,1761.2426903274984,167672.00504927553,57297.278146687204
2023-12-03 18:00:00,2230.356210269344,1608.0531061955405,178428.4968215475,59156.182157276104
2023-12-03 19:00:00,1972.6016016870713,2005.2919241456375,157808.1281349657,53569.99889128885
2023-12-03 20:00:00,2138.604550540599,2010.3504266927864,171088.36404324794,61765.48852004124
2023-12-03 21:00:00,2181.163281177829,1593.7254117827938,174493.06249422632,58063.630557317796
2023-12-03 22:00:00,2039.68593996446,1799.945840303937,163174.8751971568,55998.47768789523
2023-12-03 23:00:00,2434.4294805723166,1641.1455697784434,194754.35844578533,64536.5217197419
2023-12-04 00:00:00,2176.768643014817,1845.0701569345906,174141.49144118535,59144.20914240776
2023-12-04 01:00:00,2203.661520306545,1715.0616684483548,176292.9216245236,61647.138904880354
2023-12-04 02:00:00,2375.4137900311875,1713.1575196549768,190033.103202495,62022.62914498568
2023-12-04 03:00:00,2436.8983548244905,1543.243253872311,194951.86838595924,62620.376455787875
2023-12-04 04:00:00,2291.4098024818936,1576.2018298410198,183312.7841985515,59337.0908031602
2023-12-04 05:00:00,2263.346010337261,1885.6347903238766,181067.68082698085,60705.148781324686
2023-12-04 06:00:00,2000.5597961105632,1810.5172665427276,160044.78368884505,54330.75995412254
2023-12-04 07:00:00,2100.559640122465,1848.882130505711,168044.7712097972,56478.865104458266
2023-12-04 08:00:00,2182.8173188547544,2062.7622826300535,174625.38550838036,63833.59434053955
2023-12-04 09:00:00,2211.4400692181734,1736.1930428197443,176915.20553745388,61377.54012296132
2023-12-04 10:00:00,2155.4033102118497,1613.3230238027913,172432.26481694798,55499.59729478623
2023-12-04 11:00:00,2325.4818357999125,1836.706346148387,186038.546863993,63333.409370451605
2023-12-04 12:00:00,2265.850010288489,1664.4661400533557,181268.00082307914,59677.87992207121
2023-12-04 13:00:00,2228.335772255143,1582.6237048199741,178266.86178041145,58936.5595397156
2023-12-04 14:00:00,2282.464840706536,1559.7253858042636,182597.18725652288,60595.72979919014
2023-12-04 15:00:00,2435.747146093924,1556.3150956975414,194859.77168751392,61061.23324952538
2023-12-04 16:00:00,2104.638489164545,1773.5847026547738,168371.07913316358,57172.6030383553
2023-12-04 17:00:00,2151.0310724859974,1754.6676698559218,172082.4857988798,59662.0000602
2023-12-04 18:00:00,2194.0190701652327,1611.4317398743526,175521.5256132186,58937.24706402977
2023-12-04 19:00:00,1944.6930095783666,1613.7570781874108,155575.44076626934,49378.79437365012
2023-12-04 20:00:00,2220.619036410391,1627.7762877820785,177649.52291283128,58682.146737216826
2023-12-04 21:00:00,2308.0600848025283,1725.5155302822097,184644.80678420226,61317.85988884546
2023-12-04 22:00:00,2217.5773761617093,1773.5513295076241,177406.19009293674,58372.68795198442
2023-12-04 23:00:00,2324.4119375538407,1707.6181484563567,185952.95500430727,62229.3832977006
2023-12-05 00:00:00,2181.5650936513857,1835.3594069606697,174525.20749211084,59282.719159204484
2023-12-05 01:00:00,2081.7145872238607,1790.693573334519,166537.16697790887,53615.57883751778
2023-12-05 02:00:00,2372.709112922701,1636.8095008552853,189816.72903381608,63582.605089549485
2023-12-05 03:00:00,2351.93440503701,1562.5807053200533,188154.7524029608,59441.52714354705
2023-12-05 04:00:00,2349.909887204086,1835.0418786883708,187992.79097632685,64246.36490013689
2023-12-05 05:00:00,2315.9598964437537,1714.1672850624666,185276.7917155003,62754.84256812061
2023-12-05 06:00:00,2308.3021600516313,1900.4190297162822,184664.1728041305,61858.76718941232
2023-12-05 07:00:00,2287.1493414086763,1854.0320222342536,182971.9473126941,59263.384728632416
2023-12-05 08:00:00,2387.081625456724,1543.817518684129,190966.5300365379,63642.74561800414
2023-12-05 09:00:00,2265.5647047512466,1766.0317951773716,181245.17638009973,60480.081649415704
2023-12-05 10:00:00,1969.603767481733,1956.7364700157534,157568.30139853864,55592.62651315106
2023-12-05 11:00:00,2222.999104979357,1627.2888067380493,177839.92839834857,60593.20967845441
2023-12-05 12:00:00,2371.8932922729346,1719.462356365544,189751.46338183476,64962.32782479703
2023-12-05 13:00:00,2208.854371802403,1680.6547061345523,176708.34974419224,59350.63725394479
2023-12-05 14:00:00,2513.4039647343666,1563.6980653360492,201072.31717874933,65159.93299516731
2023-12-05 15:00:00,2703.583835264767,1432.8274725655524,216286.70682118135,67279.19036917956
2023-12-05 16:00:00,2377.693063157491,1581.0343779652583,190215.44505259927,61119.43284140783
2023-12-05 17:00:00,2016.3583740256618,1757.1660673316878,161308.66992205294,56613.68159931072
2023-12-05 18:00:00,2210.281219388382,1949.7220791930179,176822.49755107056,61072.128236759454
2023-12-05 19:00:00,2062.3809410781705,2069.7625044224787,164990.47528625364,60001.96243307802
2023-12-05 20:00:00,2350.4583245975846,1665.2237188273225,188036.66596780677,63407.22940399202
2023-12-05 21:00:00,2194.8311220646356,1756.9001231001102,175586.48976517085,59722.68148462
2023-12-05 22:00:00,2029.5570961111825,2033.6209929464517,162364.5676888946,56944.76710763437
2023-12-05 23:00:00,2544.4659523531204,1796.295430490902,203557.27618824964,68219.03133501591
2023-12-06 00:00:00,2107.9022407473426,1739.9554026634398,168632.1792597874,56331.76188591911
2023-12-06 01:00:00,2322.4288073932203,1743.4440228350575,185794.30459145762,60800.08579994293
2023-12-06 02:00:00,2075.7053188067657,1934.7309584635943,166056.42550454126,56734.92570332942
2023-12-06 03:00:00,2157.6468611101254,1628.135207391348,172611.74888881005,56252.73453832351
2023-12-06 04:00:00,2177.2803684620058,1974.2624663668078,174182.42947696045,61971.621321610524
2023-12-06 05:00:00,2451.6025865172096,1444.889027203438,196128.20692137675,60802.236730359415
2023-12-06 06:00:00,2036.7239899253605,1905.5433472743428,162937.91919402883,57100.33188876802
2023-12-06 07:00:00,2228.8884467008465,1676.4868726982395,178311.07573606772,57523.440079077314
2023-12-06 08:00:00,2250.292230329691,1590.145368719139,180023.37842637528,58663.24340546192
2023-12-06 09:00:00,2712.062495731955,1563.8471703578107,216964.99965855642,71646.94281801704
2023-12-06 10:00:00,2315.410843268922,1663.7346538190322,185232.86746151373,63308.535397137486
2023-12-06 11:00:00,2389.985522847511,1591.8581599934214,191198.8418278009,62081.50249841297
2023-12-06 12:00:00,2194.8378783709886,1797.0454662600018,175587.0302696791,62961.50811395071
2023-12-06 13:00:00,2225.381101096972,1629.147920024108,178030.48808775778,57205.650232784195
2023-12-06 14:00:00,2034.1051186213563,1937.4686674822424,162728.4094897085,57437.4226860956
2023-12-06 15:00:00,2429.1083366253893,1789.0736290045122,194328.66693003115,66662.5574972046
2023-12-06 16:00:00,2086.557459144155,1968.4266961663236,166924.5967315324,57618.348826849375
2023-12-06 17:00:00,2100.7454762691746,1750.0755717589363,168059.63810153396,58268.560296036114
2023-12-06 18:00:00,1980.830414597021,1956.6716041417208,158466.4331677617,58019.48803577057
2023-12-06 19:00:00,2259.9054496397466,1411.5747461540525,180792.43597117974,55336.07795582774
2023-12-06 20:00:00,2045.8703963918783,2046.862798023169,163669.63171135026,57956.5740254891
2023-12-06 21:00:00,2345.949732454431,1950.2006135664228,187675.9785963545,62669.68345481502
2023-12-06 22:00:00,2350.7471674107946,1710.9408458130072,188059.77339286357,62929.186605594936
2023-12-06 23:00:00,2332.6815731658166,1631.3645048638573,186614.52585326534,60646.038235490836
2023-12-07 00:00:00,2075.285256349326,1826.9898937142734,166022.82050794607,56737.28697083315
2023-12-07 01:00:00,2675.301158281367,1430.7172489904376,214024.09266250936,66445.17257884331
2023-12-07 02:00:00,2291.923407438881,1638.036085951826,183353.87259511047,60159.682954694756
2023-12-07 03:00:00,2293.669812680354,1563.3364434009818,183493.5850144283,62544.74506205794
2023-12-07 04:00:00,2525.9356087640836,1590.2504081624165,202074.8487011267,66792.37478045383
2023-12-07 05:00:00,2152.7027054444648,1784.0386324190997,172216.21643555717,59439.0611080939
2023-12-07 06:00:00,2215.1018029578318,1830.8491902849867,177208.14423662654,63634.13065307519
2023-12-07 07:00:00,2010.0174011566132,2029.9726061566414,160801.39209252904,58552.12344532351
2023-12-07 08:00:00,2545.3132227786273,1555.8900576589906,203625.05782229017,65655.19644464055
2023-12-07 09:00:00,2187.987858006642,1631.1380845289716,175039.02864053135,58953.581262032036
2023-12-07 10:00:00,2223.224691256475,1622.3670094278432,177857.975300518,59263.12192699876
2023-12-07 11:00:00,2336.4675015262555,1733.0120387141114,186917.40012210043,63037.04969342385
2023-12-07 12:00:00,2173.2940841822247,1722.1903528078215,173863.52673457796,58023.07965964507
2023-12-07 13:00:00,2233.725298475637,1731.095160865544,178698.02387805097,59246.85442989245
2023-12-07 14:00:00,2693.5427816528895,1498.3038732891214,215483.42253223117,71190.21691098699
2023-12-07 15:00:00,2368.0917645512773,1676.2154805259943,189447.3411641022,62915.76425209811
2023-12-07 16:00:00,2165.807374464157,2006.0177737583829,173264.58995713256,63915.127437394476
2023-12-07 17:00:00,2264.2846601069077,1555.4323998477296,181142.7728085526,57327.65187930023
2023-12-07 18:00:00,2353.2989992532507,1604.224258634239,188263.91994026006,60705.55049097753
2023-12-07 19:00:00,2167.92736734951,1896.6259666403853,173434.1893879608,61894.480410878896
2023-12-07 20:00:00,2196.5524794435423,1723.6202410130293,175724.1983554834,59251.30848152535
2023-12-07 21:00:00,2400.9090048591033,1648.2294749293362,192072.72038872825,64698.1607104362
2023-12-07 22:00:00,2252.0205676987757,1754.481117797847,180161.64541590205,60586.48274359059
2023-12-07 23:00:00,2116.8942938573346,1989.967628783901,169351.54350858676,58253.16021170299
2023-12-08 00:00:00,1943.2071864546215,1906.3394072947492,155456.57491636972,54852.52426979998
2023-12-08 01:00:00,2546.470539493182,1384.6479799623532,203717.64315945457,63994.95801230143
2023-12-08 02:00:00,2247.657546373005,1757.1958235572404,179812.6037098404,60458.26830717165
2023-12-08 03:00:00,2037.3856663832098,1733.8774217086914,162990.8533106568,57896.63801776301
2023-12-08 04:00:00,2156.7360402895174,1829.2484203018744,172538.8832231614,57816.46885279048
2023-12-08 05:00:00,2144.8705253755943,1874.0358609057448,171589.64203004754,58299.35129412962
2023-12-08 06:00:00,2136.232991088141,1684.300513019397,170898.63928705128,56431.00778688135
2023-12-08 07:00:00,2234.2094672044677,1820.910720499994,178736.75737635742,60642.46020576695
2023-12-08 08:00:00,2349.073460653302,1662.0815503789236,187925.87685226416,63208.119257471124
2023-12-08 09:00:00,2355.6251058269754,1748.5101497678802,188450.00846615803,61934.041853929084
2023-12-08 10:00:00,1946.7214698456464,1992.869834806811,155737.7175876517,55796.07775905324
2023-12-08 11:00:00,2397.8345299096986,1564.649169610319,191826.76239277588,61620.61190396516
2023-12-08 12:00:00,2467.00485014925,1655.4152242087255,197360.38801194,63818.09681656922
2023-12-08 13:00:00,2293.62738928195,1579.401816683885,183490.191142556,58902.12072619304
2023-12-08 14:00:00,2270.6571061959967,1821.084918760106,181652.56849567973,63607.69963581952
2023-12-08 15:00:00,2031.775662920686,1927.1031664571747,162542.05303365487,56150.07101067039
2023-12-08 16:00:00,2212.2711226187002,1763.248865950097,176981.68980949602,61606.20512749262
2023-12-08 17:00:00,2158.748554215652,1742.7986916406558,172699.88433725215,58081.33130041739
2023-12-08 18:00:00,2437.3012227670624,1734.3256414336188,194984.097821365,63345.85538219413
2023-12-08 19:00:00,2206.7916826558117,1721.510527954691,176543.33461246494,60842.97778687933
2023-12-08 20:00:00,2369.3159220929992,1596.7581355665325,189545.27376743994,64092.69204617875
2023-12-08 21:00:00,2145.6293976011625,1631.0936484293436,171650.351808093,56946.653055853334
2023-12-08 22:00:00,2275.164578798248,1772.3401657999457,182013.16630385985,63166.65189234955
2023-12-08 23:00:00,2390.9443832469187,1807.1507626192897,191275.5506597535,66009.21365168523
2023-12-09 00:00:00,2324.149773537607,1555.8028437277103,185931.98188300856,60601.07172092359
2023-12-09 01:00:00,2475.859608791815,1548.0966813979808,198068.7687033452,63562.81846598971
2023-12-09 02:00:00,2407.6906227477252,1602.9640143801348,192615.249819818,63023.446178106075
2023-12-09 03:00:00,2667.2989260634477,1435.2378114312983,213383.9140850758,68437.43230987478
2023-12-09 04:00:00,2364.028331311477,1754.9438116494332,189122.26650491817,62611.718358207756
2023-12-09 05:00:00,2472.7322546100477,1606.5023514870227,197818.5803688038,65426.37075545447
2023-12-09 06:00:00,2121.776429697513,1636.8935154572564,169742.11437580103,57323.28296957227
2023-12-09 07:00:00,2240.807337171823,1631.278777836987,179264.58697374584,58750.576925194655
2023-12-09 08:00:00,2463.239626119646,1662.163005919767,197059.17008957168,65021.86496177784
2023-12-09 09:00:00,2180.5528426315905,1821.0376389317826,174444.22741052724,60604.33280513585
2023-12-09 10:00:00,2415.0017291487006,1743.3757413759035,193200.13833189604,63383.391285392136
2023-12-09 11:00:00,2136.266271848243,1697.679257635044,170901.30174785943,58577.98996671503
2023-12-09 12:00:00,2265.465173286307,1826.0642840712599,181237.21386290458,61227.023606793846
2023-12-09 13:00:00,2068.421191604718,1675.022958042958,165473.69532837742,56289.138895797274
2023-12-09 14:00:00,2015.2066532799035,2191.2074902679847,161216.53226239228,59502.79790455366
2023-12-09 15:00:00,2416.765686270086,1708.882249880179,193341.25490160688,64080.05909536176
2023-12-09 16:00:00,2610.1313134271777,1610.2172069241658,208810.5050741742,67043.09144733642
2023-12-09 17:00:00,2108.530625819343,1716.9815291700008,168682.45006554745,57208.427843653786
2023-12-09 18:00:00,2334.534515398228,1673.6771877933702,186762.76123185823,61682.53708234022
2023-12-09 19:00:00,2419.1986947277346,1687.6782414720633,193535.89557821877,62966.80859579574
2023-12-09 20:00:00,2196.309708681387,1982.4636778608703,175704.77669451095,63094.98259003345
2023-12-09 21:00:00,2431.4891528610915,1582.7311527428346,194519.13222888732,62551.43671511595
2023-12-09 22:00:00,2321.230532023485,1731.0036127016974,185698.4425618788,63290.90930347613
2023-12-09 23:00:00,2372.90437812403,1707.134936349175,189832.35024992237,62681.82083914128
2023-12-10 00:00:00,1996.7765172687632,2203.123314472923,159742.12138150106,58425.75207317456
2023-12-10 01:00:00,2103.895922042467,1762.7322611972913,168311.67376339738,58912.14996657829
2023-12-10 02:00:00,2356.847600940304,1813.75532362282,188547.8080752243,63784.03774606395
2023-12-10 03:00:00,2245.9101787282084,1925.3836243059227,179672.81429825668,61637.76499363066
2023-12-10 04:00:00,2193.8304514913934,1719.9426603845907,175506.4361193115,60268.49415775601
2023-12-10 05:00:00,2185.9772017784376,2008.4764422345497,174878.176142275,61159.08920877539
2023-12-10 06:00:00,2294.339693273429,1625.1848038480048,183547.1754618743,60420.34807315083
2023-12-10 07:00:00,2286.83777966198,2008.0126015270857,182947.02237295842,64927.39845988689
2023-12-10 08:00:00,2386.6426239860753,1805.246385991158,190931.40991888603,63690.93650463376
2023-12-10 09:00:00,2246.080745810482,1628.2642794177584,179686.45966483856,57843.35005264435
2023-12-10 10:00:00,2029.076653986253,1854.0290234357983,162326.13231890023,55369.02028087426
2023-12-10 11:00:00,1815.1480976289986,1902.8091377088494,145211.8478103199,50009.10930386545
2023-12-10 12:00:00,2499.3804636821587,1501.0228679049433,199950.4370945727,64509.904059439126
2023-12-10 13:00:00,2063.9576614402804,1727.38541219635,165116.61291522242,55423.62265761876
2023-12-10 14:00:00,2212.515705512415,1792.138318723517,177001.2564409932,60270.06246242973
2023-12-10 15:00:00,2238.9247182011213,1544.8068916061613,179113.9774560897,59361.782607676076
2023-12-10 16:00:00,2671.2909278881393,1396.0981945222966,213703.27423105115,68065.75532137019
2023-12-10 17:00:00,2419.842162618993,1739.1072241407646,193587.37300951942,65525.87460237124
2023-12-10 18:00:00,2283.6876178082043,1663.981554596835,182695.00942465634,60685.02583964221
2023-12-10 19:00:00,2196.212855776809,1887.8259913409404,175697.02846214472,60521.994907560555
2023-12-10 20:00:00,2356.5506645659234,1672.9676578815709,188524.05316527386,61502.77824789557
2023-12-10 21:00:00,2202.1556501009027,1782.327321728003,176172.45200807223,60226.007249606235
2023-12-10 22:00:00,2089.3751630913393,1766.4001490845578,167150.01304730715,58849.35576383647
2023-12-10 23:00:00,2625.2006369191377,1630.5294185525354,210016.050953531,68106.58384896294
2023-12-11 00:00:00,2038.0322620512516,2040.9039107897374,163042.58096410014,56519.02875316501
2023-12-11 01:00:00,2335.5781784232104,1627.2569792388324,186846.25427385682,62660.87132886516
2023-12-11 02:00:00,2222.595403287889,2004.5609891529834,177807.63226303112,62519.53989000963
2023-12-11 03:00:00,2060.235817899415,1767.6409672748825,164818.8654319532,56506.53484150596
2023-12-11 04:00:00,2486.4333448134203,1937.747113682292,198914.66758507362,68244.40419925786
2023-12-11 05:00:00,1938.7963112947741,1823.0101370085251,155103.70490358194,52091.22569960796
2023-12-11 06:00:00,2650.645195143824,1561.8181760390578,212051.61561150593,69227.36391466984
2023-12-11 07:00:00,2486.5582347562467,1675.21922597148,198924.65878049974,65206.82022314804
2023-12-11 08:00:00,2391.2013697484695,1606.3330500835125,191296.10957987755,63973.29312691282
2023-12-11 09:00:00,1998.7100865344391,1722.6893142563817,159896.80692275515,55035.03745649957
2023-12-11 10:00:00,2126.9459311113355,1658.9165412897948,170155.67448890684,56693.10696289866
2023-12-11 11:00:00,2064.7780250282995,1831.7329359304247,165182.24200226396,57637.922407481514
2023-12-11 12:00:00,2212.724948864714,1708.587014399497,177017.99590917712,60745.54822572788
2023-12-11 13:00:00,2180.1891310265173,1769.400024187419,174415.13048212137,58144.59047757861
2023-12-11 14:00:00,2310.558070238366,1552.1257218841336,184844.64561906928,62402.33168130604
2023-12-11 15:00:00,2033.8808300531723,1921.8948360925826,162710.4664042538,56564.75225456734
2023-12-11 16:00:00,2330.4723046773993,1703.6402734469953,186437.78437419195,65077.30423061039
2023-12-11 17:00:00,2160.5012037784363,1875.8537753099279,172840.0963022749,59640.269941067476
2023-12-11 18:00:00,2104.054876467064,1808.130539670687,168324.3901173651,58308.65131147833
2023-12-11 19:00:00,2623.8428910030957,1771.1854905997448,209907.43128024766,70417.90092300913
2023-12-11 20:00:00,2081.804880686277,1752.8945565148572,166544.39045490217,58496.27232039747
2023-12-11 21:00:00,2244.230719854576,1513.9678407586625,179538.45758836606,58942.82269090575
2023-12-11 22:00:00,1915.037869682748,1702.3393068151443,153203.02957461984,53129.48135684183
2023-12-11 23:00:00,2283.1159478028467,1722.1829380149939,182649.27582422772,58628.384176134925
2023-12-12 00:00:00,2528.148605253424,1695.0021147532284,202251.88842027393,68008.71064280637
2023-12-12 01:00:00,2322.7970600961025,1555.5297326063876,185823.7648076882,60848.44747279264
2023-12-12 02:00:00,2320.6118445306197,1727.0547263083965,185648.94756244958,62216.02262222806
2023-12-12 03:00:00,2243.4722280097703,1704.9706479863114,179477.77824078163,59780.33907626779
